sentence,category
I think we should avoid those .,SPT
But if you if you fancy a few crisps .,SPT
You ate your breakfast .,SPT
And you 've had some .,SPT
You 've had some breakfast .,SPT
We 'll just open these and leave them on the table just in case .,SPT
If I did n't make you have lunch .,SPT
If you want them you stay at the table .,SPT
I do n't know whether to believe you or not .,SPT
I have headache .,SPT
I do n't know if to start taking you out if you 're a poorly boy .,SPT
You 're usually better just having a little sleep are n't you ?,SPT
So what are you going to do now ?,SPT
You had one before did n't you ?,SPT
I just wan na stick the telly on for a bit .,SPT
I 've not got a headache .,SPT
Who I remembered hot air balloon day .,SPT
And I 'm going to iron a pair of trousers for myself .,SPT
I thought you had a headache .,SPT
I have n't got a but I do n't .,SPT
I 've not got an ache but my head hurts .,SPT
And then I think we 'll haf ta try and do a bit of the tape later .,SPT
I 'll turn the telly up for you .,SPT
But I did n't use the pink .,SPT
I 'm going to start cooking tea while we 're doing this .,SPT
I 'll give you the money .,SPT
I can got an even bigger one .,SPT
Thomas show Jeannine these things then if you 're not .,SPT
Thomas why have you undone these cushions ?,SPT
You 're not having any sweets but you can open where 's the other party bag gone ?,SPT
Well I can hear you .,SPT
I was hoping it would sell carrots because I actually want .,SPT
I saw I saw Daddy move it .,SPT
We nearly bought you some but we did n't have your size .,SPT
I want one carrot because I 'm about to do tea .,SPT
You just pull it apart .,SPT
And I wan na put it in my chicken casserole .,SPT
Mum I 've done it .,SPT
Whereas we use ta haf ta do it one hour every day .,SPT
It 's got the same sweets .,SPT
It 's got a different game in it though this one Thomas .,SPT
No it 's got this instead .,SPT
Well we can just do this .,SPT
Oh well I think you 've ripped it open in the bag darling .,SPT
I 've not even tried it .,SPT
I 've not even had a bite of it .,SPT
Mum can I have that for my pudding ?,SPT
I 'll just put it outside .,SPT
Well you can have something for your pudding .,SPT
Well we 've had lunch .,SPT
That takes up a bit less food does n't it ?,SPT
We 'll have a look at some things together shall we ?,SPT
Um well I 'd like a carrot please .,SPT
Oh I 'll come and do that .,SPT
You wan na go down to the station to watch trains ?,SPT
You pull that container out .,SPT
Well if you pull the rubber band off then the things wo n't flap .,SPT
Yeah we could do that .,SPT
It wo n't work and I have n't got a rubber band small enough to replace it .,SPT
I can do this .,SPT
Tom do n't put that in Purdie 's ear .,SPT
Well I wo n't have that .,SPT
Just pretend you saw it in the store .,SPT
We 've not seen you .,SPT
Bosh bash the people that boshed bashed .,SPT
The boss and the bosses bosh them back .,SPT
But I do n't bash you do I ?,SPT
We keep planting seeds do n't we ?,SPT
We do keep planting seeds .,SPT
But then they bash you bash you first and then then .,SPT
And you and you bought it .,SPT
Then you bash them back .,SPT
Now I 'm going to do a sandwich for you .,SPT
I found it in my crisp packet .,SPT
I think what we 'll do is use the fresh bread and keep that bread that 's open for the toast .,SPT
You mean four pence ?,SPT
Or twenty two pence do you mean ?,SPT
Just pretend I could n't hear anything .,SPT
In that case you need ten pence .,SPT
You want a cough now ?,SPT
Think the smoke 's killing me .,SPT
I give you fruit do n't I ?,SPT
You said would you like a jam sandwich ?,SPT
I show you how big big dinosaurs .,SPT
We have coffee .,SPT
Everytime you need a slip .,SPT
Elephants eat banana skin .,SPT
I did all the trucks .,SPT
I need some carriages .,SPT
You just need ta do this .,SPT
I 'll just have a nice sleep on my .,SPT
You know eh this ex this goods train ?,SPT
Mum can I have your credit card ?,SPT
Because if you do n't have credit card you wo n't come to this shop again .,SPT
And I I 'm gon na make a bigger house .,SPT
Um well it has two trucks .,SPT
I 'm gon na make a basket to .,SPT
I can see the fire station .,SPT
And I give people a lift .,SPT
Yeah I kick them .,SPT
And he pulled his pants down right in the middle of the camera .,SPT
I want it on that plate .,SPT
He was already being watched because he pulled his pants down right in the middle of a camera .,SPT
Sometimes they take their trunks off .,SPT
They 're pretend sandwiches .,SPT
This keeps the doors open this does .,SPT
This keeps the till open .,SPT
I 'm getting petrol in it .,SPT
Tasting the water as well I love that .,SPT
I can see a stupid old Mummy in there .,SPT
I will get him .,SPT
Because you 've already paid me .,SPT
I just need ta get my things on .,SPT
With all the cheese in the world we could make a cheese conservatory .,SPT
They could be building pipes .,SPT
I 've eaten this .,SPT
I 've eaten that .,SPT
I do n't like it when it 's unpeeled .,SPT
Why do you not eat the skin ?,SPT
Why are you arresting me ?,SPT
But you you steal my Furby .,SPT
I do n't want you in my pool .,SPT
But you drive a taxi .,SPT
I want you to get off .,SPT
I do n't think much television .,SPT
I need ta open it with this .,SPT
You could you can only sing this .,SPT
I 'll give you some punch .,SPT
It might do that Dimmer Dim Dimitra .,SPT
I just gon na pass it up .,SPT
Hey diddle diddle the cat and the fiddle the cow jumped over the moon .,SPT
Ca n't say I 've heard it before .,SPT
Both got a the grey tray in this .,SPT
They called the taxi .,SPT
Even though it 's a trailer it 's picking things up and taking them to where they need ta be .,SPT
England 's won the race .,SPT
You know that little motorbike ?,SPT
You 'll haf ta pass it to me .,SPT
It got a digger .,SPT
I think it 's carrying a lot of mice .,SPT
They can get some tools out if they put the trailer away .,SPT
We 'll get some tools out .,SPT
Well you just haf ta remember to turn it off when you 're not playing .,SPT
You just slide it in the opposite direction .,SPT
I 'll make you a drink .,SPT
In fact would you like some of that coke from last night ?,SPT
Please can I have some crisps ?,SPT
You might as well drink that out of there .,SPT
I love crisps .,SPT
You have n't played with me so I 've got all the things away .,SPT
Well if you make a mess I 'll take them off you and put them away in the cupboard .,SPT
I do n't know whether to have some hula hoops as well .,SPT
I do n't usually have things like that .,SPT
Well I think we 've only got red packet ones .,SPT
I said seven .,SPT
Why are they having a picnic ?,SPT
Perhaps I should wear my crown .,SPT
I 've had your arm tickled .,SPT
I 'm trying to work out what .,SPT
Mummy shouted you before because when I looked out of the window I just saw some flashing lights .,SPT
When you get to that bit of the sandwich if you wan na open it up and eat the bread separately so it 's not quite so thick and quite so hard .,SPT
But by the time I saw this and shouted you it had more or less gone up had n't it ?,SPT
May I do this Mum .,SPT
Mum I do burps .,SPT
Just shouting what we have .,SPT
I just would 've liked you to have seen a bit more .,SPT
It 's not recording on one side and I do n't know why .,SPT
She has a red car like that .,SPT
I can see a swing really gently blowing .,SPT
I ca n't see any of the leaves or petals and flowers moving .,SPT
This says C Beebie .,SPT
But Mummy please leave it on because it has two films .,SPT
I 'm going to have some toast this morning .,SPT
I do n't think we can watch it just yet can we ?,SPT
Why did the chicken cross the road ?,SPT
Because it wanted to record me ?,SPT
You want your toast first ?,SPT
Why did the settee cross the road ?,SPT
Or you have your cereal first ?,SPT
I heard a little crunch .,SPT
Which cereal would you like ?,SPT
I 've worked it out now .,SPT
And mute means quiet .,SPT
I can hear the birds singing as well .,SPT
We do heard a little tweettweet .,SPT
We tweettweet anybody .,SPT
Obviously when I took it out of the box I had I pressed that .,SPT
So I think we 're all fitted and working now Thomas .,SPT
He do a chinese burn on me .,SPT
And she 's got long hair ?,SPT
Right put that one in and tell me if you can hear anything .,SPT
Because I scratch my arm ?,SPT
You can you hear it through the ear earpiece ?,SPT
I shall haf ta put another top on .,SPT
I 'm just ignoring you when you 're rude .,SPT
Now what can you hear ?,SPT
I shall haf ta go and have one of Mummy 's um .,SPT
I can hear I can hear your legs moving though .,SPT
I nearly missed the plate then .,SPT
I tipped the bag up and they all went bleugh .,SPT
You can hear my legs moving about but you ca n't hear my voice ?,SPT
I like some of it .,SPT
Because there 's Father Christmas and I like that bit .,SPT
Think I 'll put the lid on .,SPT
Um right can I say some .,SPT
Yes you can say something .,SPT
I heard something really funny the other day Thomas .,SPT
You know how sometimes you do something that 's a little bit naughty ?,SPT
I thought you said yes please before .,SPT
I do n't want you saying things like that .,SPT
It 's not saying it .,SPT
You wo n't do this yet because you ca n't reach but .,SPT
Because it edits out rude words .,SPT
If you say something rude then the tape machine wo n't listen to it .,SPT
There did you hear that ?,SPT
Because you always wan na see the bedrooms do n't you ?,SPT
So you always pretend you want a wee so you can go upstairs .,SPT
I bet you heard that .,SPT
I could n't find them but they 've been put in the compartment with the dessert spoons .,SPT
He has a little lovely Thomas .,SPT
I love you little Thomas .,SPT
If he has no pants on .,SPT
That Purdie is having a lovely time .,SPT
And now you woken her up .,SPT
Do you want see my sunglass .,SPT
Not allowed another but I might pinch one .,SPT
I got a wobbly packet .,SPT
They have fish on them .,SPT
They have p fish on them .,SPT
I wan na do it I wan na do it like after breakfast .,SPT
Oh I said it !,SPT
You put water in .,SPT
You put water in and then you squirt that bit .,SPT
We need a fire extinguisher .,SPT
I do n't want a spoon .,SPT
Do n't tell me because I can see it from near my window .,SPT
You can put a microphone there .,SPT
Today um um the builders on there are uh have a day off today .,SPT
I 'll give you my pillow .,SPT
You forgot my name .,SPT
I need a uniform .,SPT
I just only got these two .,SPT
I want Pingu .,SPT
I just wan na say something very rude .,SPT
I wish I could do that .,SPT
Oh and she heard that did n't she ?,SPT
Gwen 's got a bigger bottom than you .,SPT
I had um a cheese and san um .,SPT
I do n't know some of these names .,SPT
I do n't know her name .,SPT
Now we get some noise ha ha .,SPT
You need some tea or coffee ?,SPT
I see it .,SPT
I do n't know what you 're saying .,SPT
You dropped them .,SPT
You hold it .,SPT
I want some .,SPT
Oh I see it .,SPT
You fix it .,SPT
I do n't know what you said .,SPT
I dropped it .,SPT
You 're doing what ?,SPT
You find it ?,SPT
I did it .,SPT
You put it in .,SPT
I do n't know where you put it .,SPT
You read it .,SPT
You have another cookie right on the table .,SPT
Oh I took it .,SPT
Why do n't you go in the room and kill a fly ?,SPT
You go in the room and kill a fly .,SPT
Yes you get a fly .,SPT
You get one .,SPT
Yes he gave you your telephone .,SPT
Eve why do n't you call Grandma ?,SPT
You read the book .,SPT
You wan na sit on the stool and read the book ?,SPT
Yes you ate it .,SPT
I 'll give you another .,SPT
We 'll have lunch in a little while .,SPT
No you do n't want milk honey .,SPT
You 've just had some juice .,SPT
No I do n't think Mr Fraser wants any water .,SPT
Mr Fraser has coffee .,SPT
Yes he 's drinking his coffee .,SPT
Later we 'll have a cookie .,SPT
We 'll have a cookie later .,SPT
Maybe your dolly would like a bottle .,SPT
Come see if we can find dolly 's bottle .,SPT
Mr Fraser does n't have a hat .,SPT
He does n't have a hat .,SPT
Go see if he would like to have it on .,SPT
Mr Fraser does n't have a hat darling .,SPT
Eve has a hat .,SPT
Oh you 're gon na find it .,SPT
That 'll keep you busy .,SPT
That 'll keep Eve busy .,SPT
There you write a letter .,SPT
He wanted to see you .,SPT
Well what are you doing in the corner ?,SPT
Eve read book .,SPT
You want some milk ?,SPT
We 'll have milk for lunch .,SPT
The ducks say what ?,SPT
I do n't have it .,SPT
Why do n't you put Racketyboom back in the toy box ?,SPT
No you read Sambo .,SPT
I 'm making lunch .,SPT
Yes you hit your head .,SPT
Yes we 're going to have cheese for lunch .,SPT
You move your chair around and have lunch .,SPT
The man 's going to have coffee .,SPT
You have soup .,SPT
You do n't want apple .,SPT
You do n't want anything else to eat ?,SPT
You 'd like a piece of celery .,SPT
You may get down and eat the celery yes .,SPT
Doll eat celery .,SPT
The dolly eats his celery .,SPT
Man have it .,SPT
Man have what ?,SPT
Yes we 'll find it .,SPT
Dolly has her other shoe .,SPT
You put that shoe on dolly .,SPT
The man stirs his coffee with the spoon .,SPT
You go and get the napkin .,SPT
You bring it to the kitchen .,SPT
Well let 's see if we can find the top .,SPT
Man taste it ?,SPT
Do n't think the man wants to taste it .,SPT
No the man does n't wan na taste it .,SPT
Well because you 've had it in your mouth .,SPT
You 're gon na call Granma .,SPT
Yes you called Granma .,SPT
Oh do you want a pencil too ?,SPT
Let me see if I can find you a pencil there .,SPT
We 're going to have coffee in just a minute .,SPT
Oh you want a letter on your arm ?,SPT
Oh you want it in a cup ?,SPT
You having juice ?,SPT
You want more juice ?,SPT
You have a cough ?,SPT
You 're having juice .,SPT
No you read the book .,SPT
You do n't need any more right now .,SPT
Mr Cromer has a pencil .,SPT
No you ca n't have that .,SPT
You want me to have it ?,SPT
No you may not have that .,SPT
Yes I 'll turn it .,SPT
You 're gon na see Becky ?,SPT
You can see Becky later .,SPT
You want me to sit down ?,SPT
Yes Mr Cromer has a pencil .,SPT
You want Mommy to have a letter ?,SPT
You want a letter over here ?,SPT
Kathy does n't want a letter .,SPT
You 'll hurt horsie 's head .,SPT
You gon na play music for us ?,SPT
Why do you want the door open ?,SPT
You want me to sit on the step with you ?,SPT
We 'll see Becky later .,SPT
You like that ?,SPT
You want me to get her ?,SPT
I 'll go get her .,SPT
We 'll change Eve 's diaper right now .,SPT
Because I just put them on .,SPT
No you may not have it .,SPT
Well you find it .,SPT
Bring it here and I 'll fix it for you .,SPT
Yes you get it .,SPT
Eve have you got the spoon ?,SPT
Well we 'll get a cup in a minute .,SPT
You wipe it off the table please .,SPT
No we 'll leave the door shut .,SPT
Because I want it shut .,SPT
I 'll fix it once more and that 's all .,SPT
No Fraser 'll put the sugar in his own coffee .,SPT
You haf ta fix it ?,SPT
Kathy ca n't fix it .,SPT
I see fire .,SPT
Sandy 's climbing up a tree .,SPT
You want your bibbie ?,SPT
You wan na have lunch already ?,SPT
Oh I forgot your spoon .,SPT
Wait a minute another one Fraser do it .,SPT
And he had his breakfast in bed .,SPT
No you may not have it no .,SPT
Okay what do we do now then ?,SPT
Papa have it .,SPT
Papa had it .,SPT
Eve write paper .,SPT
You have a piece of cheese right there .,SPT
Eve what 's Fraser doing ?,SPT
But you do n't like tomato soup .,SPT
Well you do n't like it .,SPT
You could have some if you liked it .,SPT
You 're writing a b c ?,SPT
Mommy have it ?,SPT
Yes Mommy 's gon na have it .,SPT
I 'm going to cook it .,SPT
You would n't eat a wiener if I fixed it for you .,SPT
Oh you dropped the cheese .,SPT
You do n't want this .,SPT
You have tapioca on your finger .,SPT
Why do n't you show Fraser horsie Eve ?,SPT
Yes you may have a cracker .,SPT
Eve show Fraser horsie .,SPT
You have pencils ?,SPT
You want me to cover you ?,SPT
Okay you have a nice nap .,SPT
Yes I 'll turn it in just a second .,SPT
You may have it .,SPT
But I thought you wanted me to turn it .,SPT
Want Mommy Mom carry Eve .,SPT
Lie down and Papa will carry you .,SPT
Papa change her .,SPT
You 're going to buy her ?,SPT
Why do n't you come down here and see Fraser ?,SPT
Fraser get it .,SPT
Papa 'll get it .,SPT
The horsie 's gon na see Papa ?,SPT
You have n't had tapioca in a whole week .,SPT
You 'll have a cheese sandwich .,SPT
Well you had a cheese sandwich .,SPT
You have n't had tapioca for a whole week .,SPT
No she has n't had a cheese sandwich either .,SPT
You haf ta let me wipe your fingers first and then Mommy 'll give you a piece of cheese .,SPT
You do n't have a big stool .,SPT
You have a little stool .,SPT
Yes baby Sarah 's gon na take a nap .,SPT
Baby Sarah take nap .,SPT
She 's gon na take a nap .,SPT
You had breakfast .,SPT
She 's watching you eat you .,SPT
I missed the first word .,SPT
Eve can you put the beads on the string ?,SPT
Eve would you please bring me the ashtray from the windowsill ?,SPT
She forget her pencil .,SPT
You ask Papa please and he 'll get you your pencil .,SPT
Papa get Eve pencil ?,SPT
I go get a pencil .,SPT
No I do n't think we can fix that paper .,SPT
Eve write floor .,SPT
I write door .,SPT
I write study .,SPT
With baby are you loving the crayon ?,SPT
You write pencil .,SPT
You write a pencil .,SPT
Oh you hurt your knee .,SPT
Papa do it .,SPT
I 've got you now .,SPT
We 'll see Becky this afternoon .,SPT
You must find it ?,SPT
You gon na put your paper on the box ?,SPT
Fraser needs his pencil .,SPT
Well I haf ta hold Sarah with this one or she 'll fall down .,SPT
You can ride horsie .,SPT
Eve take nap now .,SPT
You wan na take a nap now ?,SPT
First we 'll have some lunch and then you take a nap .,SPT
You going to see Judy ?,SPT
You 're squashing her .,SPT
You 're squashing dolly .,SPT
Why do n't you put one on dolly ?,SPT
You 're making a Jim jump ?,SPT
Big tower have little tower .,SPT
You gon na make Eve grape juice ?,SPT
I making Eve soup .,SPT
I use yours .,SPT
You buy it ?,SPT
You put some water in it .,SPT
You have noses .,SPT
You have nose .,SPT
Me too have nose .,SPT
Mom have nose .,SPT
No I do n't think Fraser wants a piece of celery .,SPT
We 'll just give Eve a piece of celery .,SPT
I put my head down and cough .,SPT
I 'm shoving some pans around .,SPT
You open my toy box .,SPT
I do n't know what you 're saying sweetie .,SPT
You have a mouthful ?,SPT
Mom going open my toy box .,SPT
Eve what are you doing ?,SPT
For lunch we 're going to have chips .,SPT
I ca n't understand you with your mouth full .,SPT
I have coloring books .,SPT
Eve what did you say ?,SPT
I buy green one .,SPT
I buy it .,SPT
You may have one .,SPT
Oh I dropped it .,SPT
You may take one .,SPT
I go get a little stool .,SPT
No you read it to me .,SPT
Fraser read Sneezer .,SPT
He did read Sneezer .,SPT
He ca n't read you stories .,SPT
Alright you read Pancake to Fraser .,SPT
I do n't read no books .,SPT
I know you 're not going to read any books .,SPT
I go get another pencil .,SPT
You write flower .,SPT
You write man .,SPT
You write man 's finger .,SPT
Fraser did it .,SPT
Eve you spell cat for Fraser .,SPT
Well we ca n't spell Cromer Eve .,SPT
We do n't have enough letters to spell Cromer .,SPT
Yes you spell cat .,SPT
You need a c .,SPT
D spells dog .,SPT
Fraser I spell cat for you .,SPT
You spell with the letters you do n't eat them .,SPT
Yes you put these away first and then we 'll have lunch .,SPT
I have lunch .,SPT
You go watch me have my lunch .,SPT
Yes he 'll watch you have your lunch .,SPT
You did n't buy it .,SPT
Joanne gave you that bibbie .,SPT
She gave you that .,SPT
Eve would you like to have some cheese ?,SPT
Oh Papa 's making a noise .,SPT
Well you 're making the holes in them .,SPT
It did n't have holes in it when I gave it to you .,SPT
Swiss cheese has holes in it .,SPT
Swiss cheese have holes in it .,SPT
You ca n't make Swiss cheese by putting holes in it .,SPT
You have n't eaten your noodle soup so far .,SPT
You go have lunch now .,SPT
She 's making a noise at you .,SPT
I 'm gon na fix some bouillon for Pop .,SPT
I forgot your vitamins this morning .,SPT
I burned my finger .,SPT
Fraser have lunch .,SPT
No Fraser 's not having lunch .,SPT
You 're making Fraser feel hungry Eve .,SPT
He want some milk out the cup .,SPT
Soon she eats her lunch .,SPT
Soon Eve eats her lunch too .,SPT
Then Eve have some milk .,SPT
Well Eve has some milk now .,SPT
You ca n't hit Sarah or me with your sticky fingers .,SPT
If you wan na do something hit your own self .,SPT
You do n't care if you put your sticky fingers on your cheek .,SPT
I do n't like them on my face .,SPT
I drink my grape juice .,SPT
I have full tummy .,SPT
Look I have a full tummy .,SPT
You haf ta eat before you have a full tummy and Fraser has n't had his lunch yet .,SPT
He has an empty tummy .,SPT
You 'd better pick them up .,SPT
You pick the letters with me .,SPT
You pick them up .,SPT
Well do n't take the crayons out because it 's time to take a nap .,SPT
I 'll get a kiss upstairs .,SPT
Tell Fraser you 'll see him on .,SPT
I go take my Easter baskets for bed .,SPT
You do n't take your Easter baskets to bed .,SPT
You may have them when you come down .,SPT
After you take your nap .,SPT
And he 'll come back and see you then .,SPT
I have close the door .,SPT
You do n't need ta shut it .,SPT
We do n't need ta shut it today .,SPT
Fraser 's going to go and have his lunch and you 're going to have a nap and then he 's going to come back .,SPT
I get a pencil Fraser for write .,SPT
I can write abc .,SPT
He draw a man .,SPT
You draw a lady .,SPT
I writing an eye .,SPT
Fraser you want some coffee ?,SPT
You can write a little man .,SPT
He have a mustache .,SPT
I writing him off .,SPT
See Mom putting the pudding .,SPT
Have see Mom putting the pudding .,SPT
You have wipe my nose Fraser .,SPT
Pop 'll do it .,SPT
I hold it .,SPT
You color horse 's eye .,SPT
We want it on yes .,SPT
We do n't take the paper off .,SPT
You have a put it back on .,SPT
Oh you hold it .,SPT
I go get another crayon .,SPT
I kick the ball .,SPT
You do n't go around pushing people in the face .,SPT
I want some cookie .,SPT
I want Mommy read .,SPT
May I tie your shoe for you please .,SPT
I do n't want you to trip on your shoelace .,SPT
See this one better but this not better .,SPT
Well why did you untie it ?,SPT
I broke my cream pitcher so I 'll just give it to you .,SPT
I using Fraser 's .,SPT
You please write me lady .,SPT
I will put my pencil right here .,SPT
Yes we made a great big hole in here .,SPT
We haf ta get a new one .,SPT
Sue I want have my lunch .,SPT
You wait just a little bit and we 'll have lunch .,SPT
Cookie that 'll make me happy .,SPT
Chocolate would make me .,SPT
Oh you need a chocolate one .,SPT
I want choose it myself .,SPT
You may choose it yourself .,SPT
I have a cookie .,SPT
Shut the door we wo n't hear her then .,SPT
Then Fraser wo n't hear her .,SPT
We 'll shut the door so we wo n't hear Becky .,SPT
So we do n't hear Becky .,SPT
We had ta get our shoe caught .,SPT
You had ta get what ?,SPT
Where did you hear that ?,SPT
You do what to your shoes ?,SPT
He bick a bick back .,SPT
Yes we 'd love to see jump .,SPT
You please give me another cookie ?,SPT
No you may have another one for dessert .,SPT
I 'm moving the stool .,SPT
You ask Fraser .,SPT
Well what did you do with the one you had ?,SPT
Then we do n't see him .,SPT
He 'll share the paper with you while he 's here .,SPT
He 'll share the paper with you .,SPT
I will write one two three .,SPT
Now Fraser you please write me lady on here .,SPT
Okay I 'll write you a lady on there .,SPT
That helps him draw .,SPT
He say bumbum .,SPT
That helps him to draw better .,SPT
You do n't know to make one ?,SPT
See if you can make one .,SPT
You look at Fraser 's lady and see if you can make one .,SPT
I think I have tear one and I think I can write one .,SPT
Sue I writing holes .,SPT
You 're writing holes ?,SPT
When I put the pencil in this hole I put it right here .,SPT
What happens when you put it in the hole .,SPT
I want eat lunch .,SPT
I 'll fix lunch for you .,SPT
I rolling it .,SPT
I know you 're rolling it but that 's not what you do with pencils .,SPT
I wan na have tapioca .,SPT
I did n't make any .,SPT
You please make me some .,SPT
I will make you some tapioca on Wednesday .,SPT
I remember Gloria .,SPT
That will make me happy .,SPT
You can write me a lady on that page .,SPT
I want another .,SPT
That what we do after supper .,SPT
Well he did n't buy us a new house .,SPT
He got a new house for us we 're going to move in .,SPT
I wan na eat noodle soup .,SPT
I wan na have a eggnog .,SPT
And I will see Fraser .,SPT
You will see Fraser wo n't you .,SPT
Alright Eve wants an eggnog .,SPT
Yes I 'll put it in your pitcher .,SPT
You did n't buy some salt .,SPT
We already had some salt .,SPT
Papa bought some vanilla yes because we did n't have any .,SPT
He put his bread and butter folded over .,SPT
Schroeder and he eats a bread and butter sandwich .,SPT
Mom I want see Sarah .,SPT
Dinah wo n't blow your horn .,SPT
You 'll haf ta teach Fraser that song .,SPT
Well you got things fudged up Eve .,SPT
The monkey on Becky 's tv says what ?,SPT
Why was he doing that ?,SPT
Well she 'll go right there when I fix your lunch .,SPT
Well maybe we 'll give her lunch before he goes away because she 's hungry .,SPT
I thought you were eating your lunch .,SPT
And what are you doing ?,SPT
I 'll help you .,SPT
Yeah you know what .,SPT
You know that part that you are touching ?,SPT
And then we tell it stories about smoke alarms and stuff .,SPT
We do n't put things like that around our neck !,SPT
And then Daddy washed him !,SPT
We do n't eat stickers we just stick them on things .,SPT
Where did we get this ?,SPT
Someone put them there .,SPT
I see you are pulling the bunny chair somewhere are you taking it off to your lair ?,SPT
You know what you did ?,SPT
And he have marbles in the back .,SPT
It seem stuck and him get him out .,SPT
He have a little thing goes up and up .,SPT
Oh my gosh Jessica has cool toys .,SPT
He stopped right here to get some gas .,SPT
The dog is gon na get some .,SPT
I 'm eating dog bones .,SPT
I 'm gon na eat pizza .,SPT
We open the paint .,SPT
Oh do you wan na paint again instead of using markers ?,SPT
I wan na pick up that turtle .,SPT
You know what ?,SPT
I want some more pizza .,SPT
I want some !,SPT
I 'm gon na go cook up some more pizza with my turtle .,SPT
And it has olive oil .,SPT
I do n't have olive oil .,SPT
I thought I saw you putting olive oil on all those dog bones you were eating .,SPT
Maybe it I could draw a paint box .,SPT
I could draw that paint box .,SPT
I like beans .,SPT
You want some pizza too ?,SPT
You want some more paint it 's hard to see is n't it ?,SPT
I 'm gon na haf ta cook up two more pizzas for you .,SPT
We do n't wan na do that .,SPT
I 'm gon na paint white here .,SPT
You want a piece ?,SPT
Where did he put your markers hon ?,SPT
We could paint a microphone on on the paper .,SPT
So should we paint a little green light ?,SPT
You 're gon na put it in that pocket ?,SPT
Yeah mommy 's gon na put that in the pocket .,SPT
I ca n't believe it .,SPT
You ca n't believe it ?,SPT
I want some pizza !,SPT
I 'll share your pizza with Timmy over here .,SPT
After you draw on here it 's gon na make it purple .,SPT
But you had three pizzas already and he 's only had one .,SPT
Yeah but if we draw on there then we ca n't wash it off too well .,SPT
Oh yeah I was gon na say he 's got a beard .,SPT
It does n't have lights .,SPT
I already have pizza .,SPT
You drawing daddy 's beard ?,SPT
I do n't like apples .,SPT
I know mommy did n't mean to do that .,SPT
You do n't like apples ?,SPT
You really do n't have a line in your face .,SPT
I do n't like yogurt .,SPT
I made that .,SPT
It has a a feet .,SPT
All right are we gon na do another microphone for Emma ?,SPT
I can draw him on this paper .,SPT
I need some more !,SPT
I put this on paper .,SPT
What color Emma should we make ?,SPT
I think maybe you had so much ginger you 're falling over .,SPT
I would like some ginger !,SPT
She did something .,SPT
I should buy some more .,SPT
This I send you to say your name mommy .,SPT
Oh is it gon na say my name ?,SPT
Maybe the daddy can sit there and have a baby on his lap .,SPT
He goes t too .,SPT
Where did you write my name sweety pea ?,SPT
I got some I got some some more more more ginger .,SPT
You want another microphone for Emma ?,SPT
The baby is gon na slide down the do do do the slide !,SPT
And I I 'm gon na get more pizzas .,SPT
You push this .,SPT
I need them red for me .,SPT
And what else does she do ?,SPT
I got I got more pizza .,SPT
I got more pizzas .,SPT
You 're gon na turn into a pizza if you eat any more pizzas .,SPT
I 'm gon na get another color .,SPT
I 'm I 'm gon na eat some ginger .,SPT
You have so much pizza in your tummy .,SPT
We 're missing that piece .,SPT
Exactly what are you doing ?,SPT
No we 're missing that piece of the puzzle .,SPT
And you 're gon na show me other things .,SPT
My Mommy gon na show the toys to you .,SPT
And then I brought it to Janie 's .,SPT
You haf ta put those in .,SPT
I think put I put it right there .,SPT
I 'm making a big thing .,SPT
No they do say ribbit .,SPT
They say ribbit casta .,SPT
We need somebody to sit there .,SPT
And they how c can they not fit in there ?,SPT
I 'm gon na drop them .,SPT
The daddy is gon na sit there and he 's gon na hold the baby .,SPT
You could ride tractor .,SPT
You close it .,SPT
We should ride that .,SPT
I got your Barney Barney video !,SPT
I got ta build big rhinoceros .,SPT
Along came the caterpillar and then there were eight .,SPT
Along came a bird and then there were seven .,SPT
He 's gon na close his eyes .,SPT
Along came a grasshopper and then there were six .,SPT
Along came a bee and then there were five .,SPT
We can do it with these .,SPT
Along came a fish and then there were four .,SPT
Along came a turtle and then there were three .,SPT
I 'm throwing these up in the air !,SPT
Along came a duck and then there were two .,SPT
We see them .,SPT
You put it back in there and I 'm gon na squirt it .,SPT
You could knock them .,SPT
Along came a bowling pin and then there were nine .,SPT
Along came a daddy and then there were four .,SPT
I 'm gon na do it with my foot .,SPT
I 'm making soup .,SPT
I 'm making corn .,SPT
Now I need now I need these .,SPT
You haf ta put that down for a moment .,SPT
Or maybe we 'll haf ta get one of your horsies to jump over it .,SPT
You do it daddy .,SPT
I 'm having breakfast .,SPT
I 'm gon na give you a bed when you 're done .,SPT
You 're gon na give me what ?,SPT
Wool did you say ?,SPT
And do you have a sheep where you 're gon na get the wool from ?,SPT
I took that .,SPT
I need a sheep ta .,SPT
I know compared to that sheep 's size he 'd probably win the prize .,SPT
There 's a duckie that 's in there and close that .,SPT
The tractor scared him ?,SPT
It 's blowing all kinds of stuff .,SPT
He he 's gon na carry it over somewhere else so the tractor wo n't get him over here .,SPT
He he were watching you .,SPT
It 's hurting my eyes to look at that tractor .,SPT
They 're all one is going first see horsie .,SPT
I 'm just picking up someone .,SPT
I 'm picking up this this little girl so she does n't get scared of the lion .,SPT
Maybe if you do n't go any over any big bumps she wo n't fall out .,SPT
That was let me go past you horsie .,SPT
They 're they 're getting some .,SPT
Okay they 're getting some food ?,SPT
Where are they gon na put all that food by the way ?,SPT
I have some wool .,SPT
Wow you have a lot of wool .,SPT
You have a lot .,SPT
